sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sample_date,sample_time,dist
639,1020,553,498,499,502,503,498,04/12/2021,02:54:57,0.977500
634,1020,553,498,499,502,503,498,04/12/2021,02:55:28,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,02:55:59,1.062500
634,1020,553,498,499,502,503,498,04/12/2021,02:56:30,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,02:57:01,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,02:57:32,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,02:58:03,1.062500
631,1020,557,498,499,502,503,498,04/12/2021,02:58:34,1.147500
638,1020,553,498,499,502,503,498,04/12/2021,02:59:05,0.998750
635,1020,553,498,499,502,503,498,04/12/2021,02:59:36,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:00:07,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:00:38,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:01:09,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:01:40,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:02:11,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:02:42,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:03:13,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:03:44,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:04:15,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:04:46,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:05:17,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:05:48,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:06:19,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:06:50,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:07:21,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:07:52,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:08:23,1.062500
634,1020,553,498,499,502,503,498,04/12/2021,03:08:54,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,03:09:25,1.062500
634,1020,553,498,499,502,503,498,04/12/2021,03:09:56,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,03:10:27,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,03:10:58,1.062500
634,1020,553,498,499,502,503,498,04/12/2021,03:11:29,1.083750
634,1020,553,498,499,502,503,498,04/12/2021,03:12:00,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,03:12:31,1.062500
639,1020,553,498,499,502,503,498,04/12/2021,03:13:02,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,03:13:33,0.977500
619,1020,561,498,499,502,503,498,04/12/2021,03:15:05,1.402500
618,1020,561,498,499,502,503,498,04/12/2021,03:15:36,1.423750
619,1020,561,498,499,502,503,498,04/12/2021,03:16:07,1.402500
619,1020,561,498,499,502,503,498,04/12/2021,03:16:38,1.402500
623,1020,561,498,499,502,503,498,04/12/2021,03:17:09,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:17:40,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:18:11,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:18:42,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:19:13,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:19:44,1.317500
622,1020,561,498,499,502,503,498,04/12/2021,03:20:15,1.338750
623,1020,561,498,499,502,503,498,04/12/2021,03:20:46,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:21:17,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:21:48,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:22:19,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:22:50,1.317500
623,1020,561,498,499,502,503,502,04/12/2021,03:23:21,1.317500
623,1020,561,498,499,502,503,498,04/12/2021,03:23:52,1.317500
627,1020,557,498,499,502,503,498,04/12/2021,03:24:23,1.232500
627,1020,557,498,499,502,503,498,04/12/2021,03:24:54,1.232500
627,1020,561,498,499,502,503,498,04/12/2021,03:25:25,1.232500
627,1020,557,498,499,502,503,498,04/12/2021,03:25:56,1.232500
643,1020,549,498,499,502,503,498,04/12/2021,03:26:27,0.892500
643,1020,549,498,499,502,503,502,04/12/2021,03:26:58,0.892500
642,1020,549,498,499,502,503,498,04/12/2021,03:27:29,0.913750
643,1020,549,498,499,502,503,498,04/12/2021,03:28:00,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:28:31,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:29:02,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:29:33,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:30:04,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:30:35,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:31:06,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:31:37,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:32:08,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:32:39,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:33:10,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:33:41,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:34:12,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:34:43,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:35:14,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:35:45,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:36:16,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:36:47,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:37:18,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:37:49,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:38:20,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:38:51,0.892500
642,1020,549,498,499,502,503,498,04/12/2021,03:39:22,0.913750
643,1020,549,498,499,502,503,498,04/12/2021,03:39:53,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:40:24,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:40:55,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:41:26,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:41:57,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:42:28,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:42:59,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:43:30,0.892500
642,1020,549,498,499,502,503,498,04/12/2021,03:44:01,0.913750
643,1020,549,498,499,502,503,498,04/12/2021,03:44:32,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:45:03,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:45:34,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:47:06,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:47:37,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:48:08,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:48:39,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:49:10,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:49:41,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:50:12,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:50:43,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:51:14,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:51:45,0.892500
645,1020,549,498,499,502,503,498,04/12/2021,03:52:16,0.850000
643,1020,549,498,499,502,503,498,04/12/2021,03:52:47,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:53:18,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:53:49,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:54:20,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:54:51,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,03:55:22,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,03:55:53,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,03:56:24,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,03:56:55,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,03:57:26,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,03:57:57,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,03:58:28,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,03:58:59,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,03:59:30,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,04:00:01,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:00:32,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,04:01:03,0.892500
645,1020,549,498,499,502,503,498,04/12/2021,04:01:34,0.850000
647,1020,549,498,499,502,503,498,04/12/2021,04:02:05,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,04:02:36,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,04:03:07,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,04:03:38,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,04:04:09,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:04:40,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,04:05:11,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,04:05:42,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:06:13,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,04:06:44,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,04:07:15,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:07:46,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:08:17,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:08:48,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:09:19,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:09:50,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:10:21,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:10:52,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:11:23,0.807500
647,1020,547,498,499,502,503,498,04/12/2021,04:11:54,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:12:25,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:12:56,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:13:27,0.807500
647,1020,545,498,499,502,503,498,04/12/2021,04:13:58,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:14:29,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:15:00,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:15:31,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:16:02,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:16:33,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:17:04,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:17:35,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:19:07,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:19:38,0.807500
647,1020,545,498,499,502,503,498,04/12/2021,04:20:09,0.807500
647,1020,545,498,499,502,503,498,04/12/2021,04:20:40,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:21:11,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:21:42,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:22:13,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:22:44,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:23:15,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:23:46,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,04:24:17,0.807500
639,1020,553,498,499,502,503,502,04/12/2021,04:24:48,0.977500
635,1020,553,498,499,502,503,498,04/12/2021,04:28:25,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,04:28:56,1.062500
635,1020,557,498,499,502,503,498,04/12/2021,04:29:27,1.062500
635,1020,557,498,499,502,503,498,04/12/2021,04:29:58,1.062500
635,1020,557,498,499,502,503,502,04/12/2021,04:30:29,1.062500
634,1020,553,498,499,502,503,498,04/12/2021,04:31:00,1.083750
634,1020,557,498,499,502,503,498,04/12/2021,04:31:31,1.083750
635,1020,553,498,499,502,503,498,04/12/2021,04:32:02,1.062500
635,1020,557,498,499,502,503,498,04/12/2021,04:32:33,1.062500
631,1020,553,498,499,502,503,498,04/12/2021,04:33:04,1.147500
631,1020,557,498,499,502,503,498,04/12/2021,04:33:35,1.147500
639,1020,553,498,499,504,503,502,04/12/2021,04:34:06,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,04:34:37,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,04:35:08,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,04:35:39,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,04:36:10,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,04:36:41,0.977500
638,1020,553,498,499,506,503,502,04/12/2021,04:37:12,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,04:37:43,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,04:38:14,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,04:38:45,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,04:39:16,0.977500
639,1020,553,498,499,504,503,498,04/12/2021,04:39:47,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,04:40:18,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,04:40:49,0.998750
639,1020,553,498,499,502,503,498,04/12/2021,04:41:20,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:41:51,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:42:22,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:42:53,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:43:24,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:43:55,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:44:26,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,04:44:57,0.998750
639,1020,553,498,499,502,503,498,04/12/2021,04:45:28,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:45:59,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,04:46:30,0.998750
639,1020,553,498,499,502,503,498,04/12/2021,04:47:01,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,04:47:32,0.998750
639,1020,553,498,499,502,503,498,04/12/2021,04:48:03,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:48:34,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:49:05,0.977500
639,1020,553,498,499,502,503,498,04/12/2021,04:49:36,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,04:51:08,0.998750
635,1020,553,498,499,502,503,498,04/12/2021,04:51:39,1.062500
631,1020,553,498,499,502,503,498,04/12/2021,04:52:10,1.147500
634,1020,557,498,499,502,503,498,04/12/2021,04:52:41,1.083750
635,1020,557,498,499,502,503,498,04/12/2021,04:53:12,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,04:53:43,1.062500
631,1020,557,498,499,502,503,498,04/12/2021,04:54:14,1.147500
630,1020,553,498,499,502,503,498,04/12/2021,04:54:45,1.168750
631,1020,557,498,499,502,503,498,04/12/2021,04:55:16,1.147500
631,1020,557,498,499,502,503,498,04/12/2021,04:55:47,1.147500
631,1020,557,498,499,502,503,498,04/12/2021,04:56:18,1.147500
631,1020,553,498,499,502,503,498,04/12/2021,04:56:49,1.147500
631,1020,553,498,499,502,503,498,04/12/2021,04:57:20,1.147500
631,1020,557,498,499,502,503,498,04/12/2021,04:57:51,1.147500
634,1020,557,498,499,502,503,498,04/12/2021,04:58:22,1.083750
631,1020,553,498,499,502,503,498,04/12/2021,04:58:53,1.147500
631,1020,553,498,499,502,503,498,04/12/2021,04:59:24,1.147500
635,1020,553,498,499,502,503,498,04/12/2021,04:59:55,1.062500
631,1020,557,498,499,502,503,498,04/12/2021,05:00:26,1.147500
634,1020,553,498,499,502,503,498,04/12/2021,05:00:57,1.083750
635,1020,557,498,499,502,503,498,04/12/2021,05:01:28,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,05:01:59,1.062500
635,1020,553,498,499,502,503,498,04/12/2021,05:02:30,1.062500
631,1020,557,498,499,502,503,498,04/12/2021,05:03:01,1.147500
643,1020,549,498,499,502,503,498,04/12/2021,05:03:32,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:04:03,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:04:34,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:05:05,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:05:36,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:06:07,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:06:38,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:07:09,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:07:40,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:08:11,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:08:42,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:09:13,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:09:44,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:10:15,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:10:46,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:11:17,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:11:48,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:12:19,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:12:50,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:13:21,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:13:52,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:14:23,0.892500
642,1020,549,498,499,502,503,498,04/12/2021,05:14:54,0.913750
643,1020,549,498,499,502,503,498,04/12/2021,05:15:25,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:15:56,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:16:27,0.892500
643,1020,549,494,499,502,503,498,04/12/2021,05:16:58,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:17:29,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:18:00,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:18:31,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:19:02,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:19:33,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:20:04,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:20:35,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:21:06,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:21:37,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:23:09,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:23:40,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:24:11,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:24:42,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:25:13,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:25:44,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:26:15,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:26:46,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:27:17,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:27:48,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:28:19,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,05:28:50,0.807500
644,1020,549,498,499,502,503,498,04/12/2021,05:29:21,0.871250
645,1020,549,498,499,502,503,498,04/12/2021,05:29:52,0.850000
647,1020,549,498,499,502,503,498,04/12/2021,05:30:23,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:30:54,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,05:31:25,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:31:56,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:32:27,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:32:58,0.892500
643,1020,549,498,499,502,503,502,04/12/2021,05:33:29,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,05:34:00,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:34:31,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:35:02,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:35:33,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:36:04,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,05:36:35,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,05:37:06,0.807500
643,1020,549,498,499,502,503,498,04/12/2021,05:37:37,0.892500
643,1020,549,498,499,502,503,498,04/12/2021,05:38:08,0.892500
647,1020,549,498,499,502,503,498,04/12/2021,05:38:39,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:39:10,0.807500
647,1020,549,498,499,502,503,498,04/12/2021,05:39:41,0.807500
638,1020,553,498,499,502,503,498,04/12/2021,05:40:12,0.998750
639,1020,553,498,499,502,503,498,04/12/2021,05:40:43,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,05:41:14,0.998750
638,1020,553,498,499,502,503,498,04/12/2021,05:41:45,0.998750
643,1020,553,498,499,502,503,502,04/12/2021,05:42:16,0.892500
639,1020,553,498,499,506,503,502,04/12/2021,05:42:47,0.977500
638,1020,553,498,499,504,503,502,04/12/2021,05:43:18,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,05:43:49,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:44:20,0.977500
638,1020,553,498,499,506,503,502,04/12/2021,05:44:51,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,05:45:22,0.977500
639,1020,553,498,499,506,503,498,04/12/2021,05:45:53,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:46:24,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:46:55,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:47:26,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:47:57,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:48:28,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,05:48:59,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,05:49:30,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,05:50:01,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:50:32,0.977500
638,1020,553,498,499,502,503,498,04/12/2021,05:51:03,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,05:51:34,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:52:05,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:52:36,0.977500
639,1020,553,498,503,502,503,502,04/12/2021,05:53:07,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,05:53:38,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,05:55:10,0.977500
638,1020,553,498,499,506,503,502,04/12/2021,05:55:41,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,05:56:12,0.977500
638,1020,553,498,499,506,503,502,04/12/2021,05:56:43,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,05:57:14,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,05:57:45,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,05:58:16,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,05:58:47,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:59:18,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,05:59:49,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:00:20,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,06:00:51,0.977500
638,1020,553,498,499,506,503,502,04/12/2021,06:01:22,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,06:01:53,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:02:24,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:02:55,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,06:03:26,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:03:57,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:04:28,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,06:04:59,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:05:30,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,06:06:01,0.998750
639,1020,553,498,499,506,503,498,04/12/2021,06:06:32,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:07:03,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:07:34,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,06:08:05,0.977500
639,1020,553,498,499,506,503,500,04/12/2021,06:08:36,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,06:09:07,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:09:38,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,06:10:09,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,06:10:40,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:11:11,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:11:42,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:12:13,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:12:44,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,06:13:15,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,06:13:46,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:14:17,0.977500
639,1020,553,498,499,506,503,502,04/12/2021,06:14:48,0.977500
638,1020,553,498,499,506,503,498,04/12/2021,06:15:19,0.998750
639,1020,553,498,499,506,503,502,04/12/2021,06:15:50,0.977500
639,1020,553,498,499,502,503,502,04/12/2021,06:16:21,0.977500
638,1020,553,498,499,506,503,498,04/12/2021,06:16:52,0.998750
639,1020,553,498,499,502,503,502,04/12/2021,06:17:23,0.977500
638,1020,553,498,499,502,503,502,04/12/2021,06:17:54,0.998750
638,1020,553,498,499,502,503,502,04/12/2021,06:18:25,0.998750
647,1020,549,498,499,506,503,502,04/12/2021,06:18:56,0.807500
647,1020,549,498,503,506,503,502,04/12/2021,06:19:27,0.807500
647,1020,549,498,499,506,503,502,04/12/2021,06:19:58,0.807500
647,1020,549,498,503,506,503,502,04/12/2021,06:20:29,0.807500
650,1020,549,498,503,506,503,502,04/12/2021,06:21:00,0.743750
647,1020,549,498,503,506,503,502,04/12/2021,06:21:31,0.807500
651,1020,549,498,499,506,503,502,04/12/2021,06:22:02,0.722500
647,1020,549,498,503,506,503,502,04/12/2021,06:22:33,0.807500
647,1020,549,498,499,506,503,502,04/12/2021,06:23:04,0.807500
647,1020,549,498,499,506,503,502,04/12/2021,06:23:35,0.807500
647,1020,549,498,503,506,503,502,04/12/2021,06:24:06,0.807500
647,1020,549,498,499,506,507,502,04/12/2021,06:24:37,0.807500
647,1020,549,498,503,506,503,502,04/12/2021,06:25:08,0.807500
647,1020,549,498,503,506,505,502,04/12/2021,06:25:39,0.807500
638,1020,553,498,499,506,503,502,04/12/2021,06:27:11,0.998750
639,1020,553,498,499,505,503,502,04/12/2021,06:27:42,0.977500
635,1020,553,498,499,506,503,502,04/12/2021,06:28:13,1.062500
638,1020,553,498,499,506,503,502,04/12/2021,06:28:44,0.998750
634,1020,553,498,499,506,503,502,04/12/2021,06:29:15,1.083750
639,1020,553,498,499,506,503,502,04/12/2021,06:29:46,0.977500
638,1020,553,498,499,505,503,502,04/12/2021,06:30:17,0.998750
